X1,X2,X3,X4,X5
0.05960260386825862,0.6045178424954705,0.7645361679387264,0.5248773775118316,0.22676877557520506
0.4739835779946288,0.8804016248951343,0.21597072056470287,0.6800042641614668,0.607968220682357
0.5843496401854679,0.3712579252370778,0.6017358881764245,0.707905537392187,0.6886676796827718
0.967102890377501,0.5603128680716011,0.9378603142795376,0.051552093352018505,0.4189003272664757
0.7784684505245453,0.45340005077510503,0.5249660835480232,0.44185606686212464,0.40085965978734867
0.37019305189629903,0.4626488274486915,0.7482966643486498,0.035905293042914885,0.2524479111977271
0.02406264535315713,0.8319267558069194,0.27336507694997525,0.5195301246708881,0.2987632639264589
0.9186011533133517,0.5331650533530581,0.15812012809613893,0.6981739351040972,0.7935845475866964
0.14767695746128742,0.007813317850990677,0.6316169491915906,0.4487987476157703,0.13421760007784786
0.40880205063668745,0.5215095588798736,0.8975674220535167,0.19625552673907234,0.022442767948020366
0.7800943662008616,0.5585483819810292,0.42468560733595756,0.9096037877690483,0.11112690838920548
0.8832819850560955,0.5056483638529551,0.5083150194899843,0.13806458806265207,0.9831721281503077
0.8960911947520772,0.8176688104831191,0.3421886337989669,0.2596769990860346,0.3797768425097339
0.9751362408385356,0.18100289601691721,0.8553305929826469,0.4936097348637454,0.24723903578914244
0.4855513873274751,0.4184898209129801,0.35820044902173986,0.5955825539884503,0.5757909611206361
0.6181384908001737,0.6352617979070586,0.04534311499264483,0.3753996035351033,0.6260864681870423
0.9345245786385177,0.689711943447238,0.677259619925321,0.21572612654014112,0.659131089113164
0.12787362901176014,0.28383403993910955,0.36347740111407656,0.6479605999380721,0.5709730572683072
0.5209747833209458,0.4793012018971467,0.025659144216476797,0.341880309374807,0.38028034364331936
0.8066590872535947,0.505334247373334,0.9681984165313804,0.41874778157620574,0.9845436976579722
0.7590250403975838,0.3476496355681899,0.6656449615686822,0.7981857822555481,0.9275783296672614
0.9419465426309982,0.18125908967337404,0.06655911377208353,0.7436048801306034,0.5746699988767365
0.1524978142290383,0.44043057435842836,0.6159756810978303,0.08290281015976415,0.8827910367860433
0.12816129806892604,0.765755748106895,0.0,0.4175470962252203,0.5226770673936645
0.9861646422932946,0.11204325796702068,0.3982896594692894,0.9730121165913515,0.8658720321803787
0.09401281905413812,0.9098809347772902,0.6699383043676885,0.8321793139400494,0.879351584132031
0.8059059355611452,0.004602745028111859,0.3338611351320087,0.39906476705213273,0.5375710829403659
0.9661518811024701,0.25183041137194634,0.4977939138375144,0.30132384658218125,0.2848701685414643
0.35611982672708786,0.41327117106720673,0.6765683857453945,0.6602598764092327,0.07001384390734759
0.35689802648411895,0.7192403413337526,0.2974429262608154,0.5680797883654589,0.47619046621459493
0.05856220198437375,0.3343122548174526,0.7857646308322059,0.7100103114436073,0.7889354793561135
0.11538869887718274,0.8835194644256926,0.4152787270976027,0.38812003515297816,0.659936356441979
0.4160903087312352,0.0853456663151028,0.9979793786914997,0.5035728135502969,0.5955939759372463
0.14764936444837476,0.9733507822068803,0.7601314765571398,0.9712952346194499,0.43985958797890634
0.5345376228770993,0.05180903656587057,0.3369697202121233,0.13408934640779854,0.06327678752635411
0.5616990513926632,0.1552581299534498,0.1821202924853471,0.8648286326456207,0.946526905455525
0.6097993094791384,0.17054679375833984,0.06511282095606165,0.9523318951046919,0.9660547437590713
0.9321969733721821,0.061797087147546476,0.0924523496359643,0.1625970649813226,0.5954216933387831
0.3758553412672456,0.16688172443612548,0.4310000025028567,0.14230669139597163,0.8904761377870493
0.3874522842384794,0.9614608260205123,0.9063532370672023,0.19575002912645528,0.06926657397416114
0.9363361943167795,0.020113426522761702,0.1539443379699733,0.8893272319623147,0.4586485046704338
0.10303484028314633,0.12596390997662008,0.9802368276283809,0.6760115577443482,0.8472413810205208
0.06739782960046159,0.5823220346578951,0.3462588937674371,0.6228430972651978,0.045633670968615966
0.8450405166048165,0.13978541698494243,0.7961465832212514,0.20161324085473817,0.1636156544174197
0.5760670547996093,0.3929874130122822,0.028672878424752975,0.5850055597107784,0.011174291035973645
0.619219711003047,0.9814627017223869,0.6325096849707174,0.2600589071237001,0.6342369583217156
0.05785105538892502,0.96937536995024,0.8847643215875978,0.9311007762208302,0.9953474349136118
0.3180096809250342,0.8090488738034637,0.8764577918245221,0.3029192080442819,0.859059096536911
0.8306721919996211,0.764736473166258,0.5741598145788236,0.9595266657529173,0.20045548328391483
0.3573237684162141,0.9867934412522803,0.6064418067629053,0.23737756818157918,0.10170646320310694
0.3964395567843236,0.05124878353471837,0.40231483592420064,0.6759285064334813,0.4504756125892194
0.3966463759814294,0.1818050616391752,0.1569767310903668,0.830185473755784,0.041804644563356835
0.022333151842042584,0.2687307655123417,0.5422293468652192,0.6354639752509842,0.257901799124362
0.00900666480236099,0.10147258956419858,0.664233426649873,0.004137239179319935,0.16076611881636824
0.1540910573382682,0.5727558127003417,0.2773112071124577,0.9246261605025488,0.583392722896309
0.9577213063355599,0.6063337256857483,0.22888730083852943,0.6738634421430312,0.6183503292578038
0.2661822921659008,0.6017115235748475,0.29688049346849676,0.7167847676243531,0.759308702859154
0.893413930728908,0.33807026940270507,0.3759920615447665,0.09346937156772166,0.5784792245771987
0.26099282774907423,0.731019088414704,0.9823847666175466,0.2567702293461677,0.6544175006623402
0.7568146200927178,0.8051280997723189,0.018015080129092823,0.966321198608848,0.7269557450823959
0.1046533525425073,0.5770072918576898,0.4644898380945222,0.11831103486332237,0.9809995607515163
0.1535422814086128,0.7283137138646516,0.600912209760912,0.7336891134693189,0.7700562444156694
0.8105113833740435,0.8963411767030524,0.3183480789503723,0.10961377386417519,0.22793198395681902
0.38517927979860983,0.4563486480278955,0.3694548153386947,0.12063766443658594,0.4190548875594952
0.5209250760372097,0.6777237070104501,0.3122015838276882,0.7766278282465888,0.7732329363533972
0.41797829983246854,0.8224066187109279,0.8512889780740466,0.21202798224788505,0.6575982165989003
0.4518660155462291,0.9578501469733738,0.3994706996768103,0.8427428137316745,0.1885146837857976
0.018995127881825398,0.7793158289098995,0.6103688069610854,0.7019317080086548,0.8385040902529595
0.12021510261002379,0.3121310370416889,0.8032832880498577,0.8644593555451174,0.1372445283977694
0.17532505061758066,0.5026927233427708,0.3990979927391568,0.146104043367227,0.36761183755077925
0.5588483821298705,0.936417196560389,0.6967978945963546,0.571753250980954,0.0970978252165734
0.8373249393493464,0.7406772788411169,0.1429986713078926,0.7559691461720748,0.7692319280441228
0.12319496549332773,0.8889066296930312,0.5036358960357872,0.45048282700762177,0.586068250824932
0.19921525517460265,0.7836018042154874,0.9102596609251903,0.37099888950536136,0.7515778841077799
0.4857703108559148,0.514225699777646,0.3088022034163678,0.5747480862011891,0.3252641773694266
0.24788492998044326,0.15956391204188755,0.8727485573031164,0.2192813492969603,0.9762938743771
0.05996026282114768,0.1309840281171267,0.606664203544095,0.8524322768656533,0.04488802816326861
0.8068612650306476,0.1371607068575464,0.5813379802079771,0.506901909072099,0.14402719522466298
0.41264367739885244,0.13009067529176477,0.022439364565506718,0.3611481238658287,0.7840559503206856
0.5163354467721485,0.08505229188613786,0.5494760429645471,0.3807909191390488,0.6073510231965858
0.825667699170959,0.8041795335389536,0.5531082733782011,0.5216309344237217,0.14282367613269026
0.5954175028686614,0.8925511884802287,0.18552615275381906,0.07838707207004834,0.23951367384081304
0.11985494118917636,0.7134374067896123,0.76162569031471,0.5629286012450915,0.7712775061686618
0.37275710903456066,0.19519690389721275,0.48992914449612074,0.7441280944324984,0.4927186713738225
0.9677284087440251,0.3842962963894395,0.03902805109551965,0.03015135831406839,0.3880759828082562
0.3938338013879299,0.7544704381218812,0.9194436757548811,0.9543844134355335,0.5773210013364026
0.9828775871737079,0.6343099873750914,0.1263945451771362,0.6783610515395727,0.32515693464696227
0.658933007847882,0.12810513026296388,0.33863481128744866,0.9314336678152086,0.22461051680621497
0.45004990094899,0.29327186030620456,0.3290210926933158,0.6746850007881392,0.7526741216895457
0.9796114374667019,0.5164312959796781,0.3233066256461755,0.7979207947749398,0.270853838147044
0.30882551712635825,0.9140438623999626,0.953870785329848,0.3273078520481435,0.35449479565352454
0.9158632891551874,0.21069742805448247,0.6236528304961285,0.6335370935577129,0.7334014945587587
0.9688341979218357,0.004910799392969547,0.9528664298539824,0.6411318191623743,0.8682845928291959
0.9601816895730606,0.7377085770076789,0.35363549990642584,0.2969610075499907,0.3497703506499586
0.4610960983827783,0.7852316382690188,0.8930724225181251,0.9588109093664137,0.7872229128056495
0.2552030569398049,0.3619356767160872,0.47301103034189235,0.04491235369366277,0.13997016590042916
0.23678699778301748,0.07348903390034649,0.1699364330620795,0.5212331571147966,0.3370629653042502
0.3900374561344946,0.27140327451836793,0.8296542763833034,0.3574576120064282,0.28096192883711174
0.5924789170988279,0.2681168547682397,0.6248364793116994,0.4103597900520349,0.5522311195453384
0.37345972946649403,0.43218145658458845,0.4398855969171501,0.614830226671568,0.9434855262219437
0.6868823856536984,0.94924710579272,0.14270460997886072,0.3829613194648123,0.5549172918696211
0.8694065276439128,0.9469994640548497,0.10601280038084852,0.1545978158402094,0.9451469058593441
0.5822284696124715,0.09148475744943127,0.8784322134817034,0.26588221116362315,0.1294549224421789
0.8700840054424732,0.2825364719195054,0.9515122997036324,0.5833679116499711,0.4367314863571785
0.9850390222173404,0.3817052714039087,0.7760913680189098,0.3432297849664573,0.6278964739864157
0.06910006144851646,0.47437280243080215,0.5612947617757928,0.6303888181065718,0.6888944213261154
0.3039254742170662,0.06568470241338467,0.22847940238112366,0.24679783413207454,0.48422176770436814
0.23113017688652276,0.001443555139454942,0.7301502140126387,0.9703750274549745,0.22428820227522614
0.4928743767648505,0.9273702191419299,0.10549963984659821,0.7670329505883363,0.4097727950757532
0.23179100048950005,0.6720724140380564,0.019720971213887745,0.10364290862245223,0.8002431244522594
0.7545906587820793,0.803222798442597,0.518576730794157,0.14002655522168178,0.6714101771681922
0.6387465359331331,0.3245826904998308,0.26980214226456517,0.19086295243263865,0.6949072202353314
0.9053975513835955,0.8069154021326865,0.9859500685366341,0.7567932824527218,0.3932874308414279
0.6690174143373995,0.08010008273941714,0.44231703285671614,0.16317550047144871,0.18443077272158934
0.5899430159395086,0.18450329222455525,0.36262959765639685,0.33511257462258287,0.026077061725010446
0.520730059440073,0.5914298613912644,0.3994380493680686,0.05406744741057409,0.3352559879114233
0.8719443894732233,0.7768093106514443,0.7717738423545841,0.8477475043013671,0.7613285767267479
0.6576227832590007,0.26028736094231936,0.15965929015947103,0.16025790770268966,0.07039787148921531
0.3945255596692093,0.23696745666133617,0.09706265152257727,0.17891292114277824,0.7978396976229007
0.7190963390117225,0.27099681382012086,0.2024691133074783,0.31433230748007085,0.24150528106106858
0.5442248165414904,0.5905018255876209,0.508918403418021,0.29797856802536427,0.5652134222079945
0.06229958740666071,0.5126324072235593,0.8072953643335888,0.4604187622505997,0.05185180250855939
0.10096181360145524,0.01819680323461249,0.09453711518052874,0.6852218879002863,0.07109497652876495
0.5921001199750017,0.3923361453423834,0.43795336703728716,0.907397929265027,0.34832175210088895
0.17976008302938448,0.8002232692591508,0.5533146125871204,0.3974422765826137,0.13165629991071245
0.5466282626555998,0.07785017141383531,0.9565069096484202,0.24715702182131247,0.8600068674990781
0.08873448444174992,0.22065030746472827,0.5988838239152173,0.7381220720803532,0.9987891094710826
0.5963303628737106,0.3809794016955064,0.970989322173642,0.845070861336554,0.8386779202735958
0.5158616802633489,0.783867680192086,0.396975372027307,0.6240197032901377,0.8627268002665553
0.49961860012055975,0.105475999904626,0.6575042321445584,0.8249624089054575,0.38050486190976396
0.9677896674002451,0.08928675650281374,0.6877772701408914,0.49515303270281064,0.38773783320817923
0.27771740297470016,0.9718061916684239,0.3317065595248544,0.4833255315005056,0.19607615366558556
0.7255397508549352,0.06765882334881275,0.7086164203500099,0.5451074745487975,0.08163775689156272
0.11777849219972006,0.6493828696942933,0.7468690079003116,0.5851224713997192,0.9625932619194988
0.053625976961268966,0.7176589317081585,0.4759967316357016,0.8520822772757604,0.38348371422772676
0.950891061704168,0.9862790952684453,0.7542105292230046,0.3770542013066703,0.08341415280569482
0.34728592139562836,0.9758849784733843,0.641678495406593,0.8253415596345796,0.13246641149955374
0.34301786851127253,0.4337994114543596,0.8494106494680261,0.363989746859098,0.7942587195906321
0.9004324391462898,0.846358440436163,0.18300654226294047,0.9597725369976542,0.3767591335847991
0.7120594130598075,0.10540365469711173,0.8397819622460451,0.6731725536199824,0.6972918032258564
0.3752209195666522,0.9447136022468691,0.6424416693688239,0.6736408805066942,0.6325124138152334
0.7038068702189987,0.7272537063132186,0.5626908234641648,0.9505287131942847,0.4964104836407383
0.9722668017024028,0.6037954972130917,0.07705405755082763,0.07498584578340235,0.951837728457916
0.011976171882895452,0.9701518095780453,0.04319661518912335,0.894322075330959,0.5278709922357931
0.9254130399807023,0.08848948444668363,0.1961907695928149,0.044488945401629086,0.3253833806355429
0.18663386087693404,0.8028639239363999,0.45868853487540756,0.48425764203655874,0.13342226268999233
0.2962801111851166,0.13661295088340056,0.6523581292915183,0.7410700044654971,0.31567479187938996
0.23799051950217662,0.32547086652331636,0.7473160339852589,0.6516934642889654,0.8495789158193746
0.5507479454066929,0.6920811317722542,0.6526799884845927,0.2243600818130008,0.7124556079290387
0.7581284835824733,0.12772274782887574,0.8269814064817492,0.7847017545210029,0.7090191014954775
0.4204092096919559,0.915101650730743,0.3627882326368893,0.5823291809102963,0.6324945377828363
0.9847677189568321,0.483528083447061,0.8645032865801713,0.5905100625309474,0.37541182369093423
0.062066951802208135,0.07114723235766998,0.5744970902194521,0.5676917844526528,0.878405650900438
0.9707586078678763,0.05165417292202877,0.5053494610786977,0.7208332121776346,0.8630037224502516
0.40092324929457657,0.3268663110595413,0.01081154724686022,0.8294309200955006,0.8013083541090326
0.7007864313812404,0.5362335130187106,0.30986272496091716,0.8166157942987373,0.6849917127492573
0.1626683243041234,0.012580739475001388,0.5603711168956175,0.5288941439944317,0.7196341508964027
0.7249901429470808,0.8559336955032949,0.8311382924460596,0.39807504093790175,0.6683360666288656
0.7063332669191337,0.5408370644408299,0.09663096768857432,0.24206621702757947,0.012276426645220068
0.02705046119975615,0.06519428119532647,0.46443946036614486,0.9124828797078927,0.5388780320514035
0.7873825818940319,0.5987197009159859,0.4145933728649579,0.9614341747282383,0.5412914514958256
0.07684372882949426,0.004158026434285956,0.6711737577269086,0.6438438994803951,0.41089119700582677
0.06730275520667393,0.09491693130012865,0.9999999999999999,0.3272040811119652,0.7484810849614817
0.17904622824043503,0.6529197826449971,0.23843796379064752,0.09895410636692668,0.24317780909923056
0.9442948871958219,0.2593472275182702,0.4301264993096633,0.8758239450003278,0.8422848635235652
0.5666695859358156,0.6632040979755139,0.6798156989542247,0.9351073647085985,0.9973902083381819
0.7903611878645571,0.30649805171199707,0.04029145530786095,0.5901290048979221,0.39777923597209786
0.12412409469936853,0.07052699691076444,0.9104366682492921,0.19006143910464793,0.8215895102846855
0.7672485624492722,0.6239076775464659,0.7631449663031246,0.038170548533378354,0.8374681453653833
0.724793348465639,0.8864425585261707,0.5936970599315108,0.3923910089563426,0.41272528610545733
0.06823726386131804,0.18715213871104733,0.5561602911331478,0.2917625367530436,0.4175009831142241
0.19116069745416475,0.18465954535263293,0.34247922814636256,0.4310009028336951,0.8312941262440252
0.5195990431810508,0.0878632855108014,0.35100808247373494,0.0324090831670195,0.07848909155216546
0.532879119683223,0.5952873081085815,0.009923290760308038,0.4652965281652802,0.9639207202624079
0.30569608976234613,0.08091389394104981,0.4034199801341046,0.17338029605673486,0.69521752928921
